Product Details
NFRC ID,8905
CGDB ID,
Name,SageGlass® SR2.0_7mm lami full clear 60%T
Manufacturer,"SAGE Electrochromics, Inc."
Acceptance,#
Appearance,unknown
Filename,SageGlass_7_SR2_60clr.SAG
Type,glazing
Subtype,laminate
IGDB Version,33.0
CGDB Version,
Specular,True
Thickness,6.98999977111816
TIR f,0.0
TIR b,
Emis f,0.839105188846588
Emis b,0.139635980129242
Conductivity,0.679000020027161
Permeability Factor,
tfsol,0.4088432
rfsol,0.1383806
rbsol,0.1449602
tfvis,0.6769015
rfvis,0.1204121
rbvis,0.08013411
tdw,0.3961996
tuv,0.005263518
tspf,581.0173
tciex,61.31234
tciey,67.14142
tciez,57.49485
rfciex,11.75121
rfciey,12.16083
rfciez,15.04204

Spectral Data
Wavelength,T,Rf,Rb
0.86,0.458999991416931,0.0970000028610229,0.0799999982118607
0.865,0.458999991416931,0.0939999967813492,0.0719999969005585
0.87,0.458000004291534,0.090999998152256,0.0659999996423721
0.875,0.456000000238419,0.0890000015497208,0.0599999986588955
0.88,0.453999996185303,0.0860000029206276,0.0549999997019768
0.885,0.453000009059906,0.0829999968409538,0.0500000007450581
0.89,0.451999992132187,0.0790000036358833,0.046000000089407
0.895,0.449000000953674,0.0769999995827675,0.0430000014603138
0.9,0.446000009775162,0.0740000009536743,0.0399999991059303
0.905,0.44200000166893,0.0710000023245811,0.0379999987781048
0.91,0.437999993562698,0.0700000002980232,0.0359999984502792
0.915,0.433999985456467,0.068000003695488,0.0350000001490116
0.92,0.430000007152557,0.0670000016689301,0.0350000001490116
0.925,0.425999999046326,0.0670000016689301,0.0350000001490116
0.93,0.421000003814697,0.0670000016689301,0.0350000001490116
0.935,0.416999995708466,0.0659999996423721,0.0359999984502792
0.94,0.412999987602234,0.0659999996423721,0.0370000004768372
0.945,0.407999992370605,0.0659999996423721,0.0379999987781048
0.95,0.402999997138977,0.0670000016689301,0.0390000008046627
0.955,0.398000001907349,0.0670000016689301,0.0390000008046627
0.96,0.393999993801117,0.068000003695488,0.0379999987781048
0.965,0.388000011444092,0.068000003695488,0.0370000004768372
0.97,0.382999986410141,0.068000003695488,0.0350000001490116
0.975,0.377999991178513,0.068000003695488,0.0320000015199184
0.98,0.372000008821487,0.068000003695488,0.028999999165535
0.985,0.367000013589859,0.0689999982714653,0.0260000005364418
0.99,0.361000001430511,0.0689999982714653,0.0230000000447035
0.995,0.354999989271164,0.0689999982714653,0.0199999995529652
1.0,0.349000006914139,0.0700000002980232,0.017000000923872
1.005,0.342999994754791,0.0700000002980232,0.0149999996647239
1.01,0.335999995470047,0.0719999969005585,0.0130000002682209
1.015,0.328999996185303,0.0740000009536743,0.0130000002682209
1.02,0.321000009775162,0.0769999995827675,0.0130000002682209
1.025,0.312999993562698,0.0799999982118607,0.0149999996647239
1.03,0.303999990224838,0.0829999968409538,0.0189999993890524
1.035,0.294999986886978,0.0869999974966049,0.0240000002086163
1.04,0.28600001335144,0.0920000001788139,0.0309999994933605
1.045,0.27700001001358,0.096000000834465,0.0390000008046627
1.05,0.266999989748001,0.101000003516674,0.0480000004172325
1.055,0.256999999284744,0.105999998748302,0.0579999983310699
1.06,0.246999993920326,0.111000001430511,0.0700000002980232
1.065,0.237000003457069,0.116999998688698,0.0820000022649765
1.07,0.228000000119209,0.122000001370907,0.0949999988079071
1.075,0.217999994754791,0.127000004053116,0.108000002801418
1.08,0.208000004291534,0.131999999284744,0.122000001370907
1.085,0.199000000953674,0.136999994516373,0.135000005364418
1.09,0.189999997615814,0.141000002622604,0.149000003933907
1.095,0.180999994277954,0.145999997854233,0.162000000476837
1.1,0.172999992966652,0.150000005960464,0.174999997019768
1.105,0.165000006556511,0.152999997138977,0.187000006437302
1.11,0.157000005245209,0.157000005245209,0.199000000953674
1.115,0.150000005960464,0.159999996423721,0.209999993443489
1.12,0.143999993801117,0.163000002503395,0.219999998807907
1.125,0.136999994516373,0.165000006556511,0.230000004172325
1.13,0.131999999284744,0.167999997735023,0.238999992609024
1.135,0.126000002026558,0.170000001788139,0.247999995946884
1.14,0.119999997317791,0.171000003814697,0.256000012159348
1.145,0.115000002086163,0.172000005841255,0.263000011444092
1.15,0.109999999403954,0.172999992966652,0.268999993801117
1.155,0.104999996721745,0.17399999499321,0.275000005960464
1.16,0.100000001490116,0.174999997019768,0.280000001192093
1.165,0.096000000834465,0.174999997019768,0.284000009298325
1.17,0.0920000001788139,0.174999997019768,0.287999987602234
1.175,0.0890000015497208,0.17399999499321,0.291000008583069
1.18,0.0850000008940697,0.172999992966652,0.293999999761581
1.185,0.0810000002384186,0.170000001788139,0.296000003814697
1.19,0.0780000016093254,0.166999995708466,0.296999990940094
1.195,0.0740000009536743,0.163000002503395,0.298000007867813
1.2,0.0710000023245811,0.160999998450279,0.29899999499321
1.205,0.0700000002980232,0.160999998450279,0.29899999499321
1.21,0.0689999982714653,0.163000002503395,0.298000007867813
1.215,0.0700000002980232,0.167999997735023,0.296999990940094
1.22,0.0710000023245811,0.174999997019768,0.296000003814697
1.225,0.0729999989271164,0.181999996304512,0.293999999761581
1.23,0.0750000029802322,0.187999993562698,0.291000008583069
1.235,0.0759999975562096,0.193000003695488,0.289000004529953
1.24,0.0769999995827675,0.195999994874001,0.284999996423721
1.245,0.0780000016093254,0.196999996900558,0.282000005245209
1.25,0.0790000036358833,0.195999994874001,0.27700001001358
1.255,0.0810000002384186,0.194000005722046,0.273000001907349
1.26,0.0820000022649765,0.190999999642372,0.266999989748001
1.265,0.0829999968409538,0.187000006437302,0.259999990463257
1.27,0.0839999988675117,0.180999994277954,0.254000008106232
1.275,0.0850000008940697,0.17399999499321,0.24600000679493
1.28,0.0860000029206276,0.165000006556511,0.238000005483627
1.285,0.0869999974966049,0.155000001192093,0.229000002145767
1.29,0.0879999995231628,0.144999995827675,0.221000000834465
1.295,0.0890000015497208,0.133000001311302,0.211999997496605
1.3,0.0890000015497208,0.120999999344349,0.202000007033348
1.305,0.0879999995231628,0.108999997377396,0.193000003695488
1.31,0.0869999974966049,0.0970000028610229,0.184000000357628
1.315,0.0850000008940697,0.0869999974966049,0.174999997019768
1.32,0.0829999968409538,0.0780000016093254,0.166999995708466
1.325,0.0790000036358833,0.0710000023245811,0.159999996423721
1.33,0.0759999975562096,0.0670000016689301,0.155000001192093
1.335,0.0710000023245811,0.0659999996423721,0.150999993085861
1.34,0.0659999996423721,0.0659999996423721,0.149000003933907
1.345,0.0610000006854534,0.0700000002980232,0.148000001907349
1.35,0.0560000017285347,0.0759999975562096,0.148000001907349
1.355,0.0500000007450581,0.0839999988675117,0.150000005960464
1.36,0.0450000017881393,0.0920000001788139,0.151999995112419
1.365,0.0399999991059303,0.101999998092651,0.156000003218651
1.37,0.0359999984502792,0.111000001430511,0.159999996423721
1.375,0.0320000015199184,0.119999997317791,0.164000004529953
1.38,0.0280000008642673,0.129999995231628,0.167999997735023
1.385,0.025000000372529,0.138999998569489,0.172999992966652
1.39,0.0219999998807907,0.148000001907349,0.178000003099442
1.395,0.0199999995529652,0.157000005245209,0.18299999833107
1.4,0.0179999992251396,0.165999993681908,0.187999993562698
1.405,0.0160000007599592,0.174999997019768,0.193000003695488
1.41,0.0140000004321337,0.184000000357628,0.197999998927116
1.415,0.0130000002682209,0.193000003695488,0.202999994158745
1.42,0.0109999999403954,0.202000007033348,0.208000004291534
1.425,0.00999999977648258,0.210999995470047,0.212999999523163
1.43,0.00899999961256981,0.219999998807907,0.216999992728233
1.435,0.00800000037997961,0.230000004172325,0.222000002861023
1.44,0.00700000021606684,0.238999992609024,0.226999998092651
1.445,0.00700000021606684,0.248999997973442,0.231000006198883
1.45,0.00600000005215406,0.25900000333786,0.236000001430511
1.455,0.00600000005215406,0.26800000667572,0.239999994635582
1.46,0.00600000005215406,0.27700001001358,0.245000004768372
1.465,0.00499999988824129,0.284999996423721,0.248999997973442
1.47,0.00499999988824129,0.293000012636185,0.254000008106232
1.475,0.00400000018998981,0.300000011920929,0.257999986410141
1.48,0.00400000018998981,0.307000011205673,0.263000011444092
1.485,0.00400000018998981,0.314000010490417,0.266999989748001
1.49,0.00300000002607703,0.319999992847443,0.272000014781952
1.495,0.00300000002607703,0.32600000500679,0.275999993085861
1.5,0.00300000002607703,0.331000000238419,0.280000001192093
1.505,0.00300000002607703,0.335999995470047,0.284999996423721
1.51,0.00300000002607703,0.340000003576279,0.289000004529953
1.515,0.00300000002607703,0.34400001168251,0.293000012636185
1.52,0.0020000000949949,0.34799998998642,0.298000007867813
1.525,0.0020000000949949,0.351999998092651,0.301999986171722
1.53,0.0020000000949949,0.356000006198883,0.307000011205673
1.535,0.0020000000949949,0.360000014305115,0.310999989509583
1.54,0.0020000000949949,0.365000009536743,0.314999997615814
1.545,0.0020000000949949,0.368999987840652,0.319999992847443
1.55,0.00100000004749745,0.374000012874603,0.324999988079071
1.555,0.00100000004749745,0.377999991178513,0.328999996185303
1.56,0.00100000004749745,0.381999999284744,0.333999991416931
1.565,0.00100000004749745,0.384999990463257,0.337999999523163
1.57,0.00100000004749745,0.388000011444092,0.342000007629395
1.575,0.00100000004749745,0.389999985694885,0.347000002861023
1.58,0.00100000004749745,0.391999989748001,0.351000010967255
1.585,0.00100000004749745,0.393999993801117,0.354999989271164
1.59,0.00100000004749745,0.395999997854233,0.360000014305115
1.595,0.00100000004749745,0.397000014781952,0.363999992609024
1.6,0.00100000004749745,0.398000001907349,0.368999987840652
1.605,0.00100000004749745,0.398999989032745,0.374000012874603
1.61,0.00100000004749745,0.398999989032745,0.377999991178513
1.615,0.00100000004749745,0.398999989032745,0.381999999284744
1.62,0.00100000004749745,0.398999989032745,0.386999994516373
1.625,0.00100000004749745,0.398999989032745,0.391000002622604
1.63,0.00100000004749745,0.398999989032745,0.395999997854233
1.635,0.0,0.398999989032745,0.400000005960464
1.64,0.0,0.398000001907349,0.405000001192093
1.645,0.0,0.395000010728836,0.409000009298325
1.65,0.0,0.391000002622604,0.414000004529953
1.655,0.0,0.386000007390976,0.418000012636185
1.66,0.0,0.377999991178513,0.421999990940094
1.665,0.0,0.368000000715256,0.425999999046326
1.67,0.0,0.354000002145767,0.430999994277954
1.675,0.0,0.337999999523163,0.435000002384186
1.68,0.0,0.317999988794327,0.439000010490417
1.685,0.0,0.294999986886978,0.442999988794327
1.69,0.0,0.26800000667572,0.446999996900558
1.695,0.0,0.238000005483627,0.45100000500679
1.7,0.0,0.207000002264977,0.455000013113022
1.705,0.0,0.178000003099442,0.458999991416931
1.71,0.0,0.152999997138977,0.462999999523163
1.715,0.0,0.136000007390976,0.467000007629395
1.72,0.0,0.128000006079674,0.470999985933304
1.725,0.0,0.128000006079674,0.474999994039536
1.73,0.0,0.133000001311302,0.479000002145767
1.735,0.0,0.142000004649162,0.48199999332428
1.74,0.0,0.150000005960464,0.486000001430511
1.745,0.0,0.157000005245209,0.488999992609024
1.75,0.0,0.163000002503395,0.493000000715256
1.755,0.0,0.167999997735023,0.495999991893768
1.76,0.0,0.17399999499321,0.5
1.765,0.0,0.181999996304512,0.503000020980835
1.77,0.0,0.189999997615814,0.505999982357025
1.775,0.0,0.197999998927116,0.50900000333786
1.78,0.0,0.206000000238419,0.512000024318695
1.785,0.0,0.211999997496605,0.514999985694885
1.79,0.0,0.216000005602837,0.51800000667572
1.795,0.00100000004749745,0.216999992728233,0.521000027656555
1.8,0.00100000004749745,0.217999994754791,0.523999989032745
1.805,0.00100000004749745,0.217999994754791,0.526000022888184
1.81,0.00100000004749745,0.218999996781349,0.527999997138977
1.815,0.00100000004749745,0.219999998807907,0.529999971389771
1.82,0.00100000004749745,0.223000004887581,0.531000018119812
1.825,0.0,0.225999996066093,0.532999992370605
1.83,0.0,0.229000002145767,0.535000026226044
1.835,0.0,0.232999995350838,0.537000000476837
1.84,0.0,0.238000005483627,0.538999974727631
1.845,0.00100000004749745,0.24099999666214,0.540000021457672
1.85,0.00100000004749745,0.244000002741814,0.541000008583069
1.855,0.00100000004749745,0.24600000679493,0.541000008583069
1.86,0.00100000004749745,0.247999995946884,0.541999995708466
1.865,0.00100000004749745,0.247999995946884,0.542999982833862
1.87,0.00100000004749745,0.247999995946884,0.544000029563904
1.875,0.00100000004749745,0.246999993920326,0.544000029563904
1.88,0.0,0.24600000679493,0.544000029563904
1.885,0.00100000004749745,0.245000004768372,0.544000029563904
1.89,0.00100000004749745,0.243000000715256,0.544000029563904
1.895,0.00100000004749745,0.24099999666214,0.544000029563904
1.9,0.00100000004749745,0.238999992609024,0.544000029563904
1.905,0.00100000004749745,0.237000003457069,0.544000029563904
1.91,0.00100000004749745,0.234999999403954,0.544000029563904
1.915,0.00100000004749745,0.232999995350838,0.544000029563904
1.92,0.0,0.23199999332428,0.544000029563904
1.925,0.0,0.231000006198883,0.545000016689301
1.93,0.0,0.231000006198883,0.546000003814697
1.935,0.0,0.231000006198883,0.546999990940094
1.94,0.0,0.231000006198883,0.547999978065491
1.945,0.0,0.230000004172325,0.550000011920929
1.95,0.0,0.230000004172325,0.550999999046326
1.955,0.0,0.230000004172325,0.552999973297119
1.96,0.0,0.231000006198883,0.555000007152557
1.965,0.0,0.231000006198883,0.556999981403351
1.97,0.0,0.231000006198883,0.559000015258789
1.975,0.0,0.231000006198883,0.560999989509583
1.98,0.0,0.230000004172325,0.561999976634979
1.985,0.0,0.230000004172325,0.564000010490417
1.99,0.0,0.229000002145767,0.565999984741211
1.995,0.0,0.229000002145767,0.569000005722046
2.0,0.0,0.229000002145767,0.570999979972839
2.005,0.0,0.230000004172325,0.573000013828278
2.01,0.0,0.231000006198883,0.575999975204468
2.015,0.0,0.23199999332428,0.578000009059906
2.02,0.0,0.232999995350838,0.579999983310699
2.025,0.0,0.233999997377396,0.582000017166138
2.03,0.0,0.234999999403954,0.583999991416931
2.035,0.0,0.236000001430511,0.586000025272369
2.04,0.0,0.238000005483627,0.58899998664856
2.045,0.0,0.238999992609024,0.591000020503998
2.05,0.0,0.24099999666214,0.592999994754791
2.055,0.0,0.243000000715256,0.595000028610229
2.06,0.0,0.245000004768372,0.59799998998642
2.065,0.0,0.24600000679493,0.598999977111816
2.07,0.0,0.247999995946884,0.601999998092651
2.075,0.0,0.248999997973442,0.602999985218048
2.08,0.0,0.25,0.605000019073486
2.085,0.0,0.25,0.606000006198883
2.09,0.0,0.250999987125397,0.607999980449677
2.095,0.0,0.250999987125397,0.610000014305115
2.1,0.0,0.25,0.611000001430511
2.105,0.0,0.248999997973442,0.612999975681305
2.11,0.0,0.248999997973442,0.615000009536743
2.115,0.0,0.246999993920326,0.616999983787537
2.12,0.0,0.245000004768372,0.619000017642975
2.125,0.0,0.243000000715256,0.620000004768372
2.13,0.0,0.24099999666214,0.621999979019165
2.135,0.0,0.238000005483627,0.623000025749207
2.14,0.0,0.234999999403954,0.625
2.145,0.0,0.23199999332428,0.626999974250793
2.15,0.0,0.229000002145767,0.629000008106232
2.155,0.0,0.226999998092651,0.630999982357025
2.16,0.0,0.224000006914139,0.633000016212463
2.165,0.0,0.221000000834465,0.63400000333786
2.17,0.0,0.218999996781349,0.635999977588654
2.175,0.0,0.216000005602837,0.638000011444092
2.18,0.0,0.211999997496605,0.638999998569489
2.185,0.0,0.209000006318092,0.640999972820282
2.19,0.0,0.204999998211861,0.64300000667572
2.195,0.0,0.200000002980232,0.644999980926514
2.2,0.0,0.194999992847443,0.647000014781952
2.205,0.0,0.188999995589256,0.648000001907349
2.21,0.0,0.18299999833107,0.649999976158142
2.215,0.0,0.175999999046326,0.651000022888184
2.22,0.0,0.166999995708466,0.65200001001358
2.225,0.0,0.158000007271767,0.653999984264374
2.23,0.0,0.146999999880791,0.654999971389771
2.235,0.0,0.135000005364418,0.656000018119812
2.24,0.0,0.123000003397465,0.657000005245209
2.245,0.0,0.111000001430511,0.657999992370605
2.25,0.0,0.0989999994635582,0.658999979496002
2.255,0.00100000004749745,0.0879999995231628,0.66100001335144
2.26,0.0,0.0780000016093254,0.662000000476837
2.265,0.0,0.0700000002980232,0.663999974727631
2.27,0.0,0.063000001013279,0.665000021457672
2.275,0.0,0.0570000000298023,0.666999995708466
2.28,0.0,0.0529999993741512,0.666999995708466
2.285,0.0,0.0509999990463257,0.667999982833862
2.29,0.0,0.0489999987185001,0.669000029563904
2.295,0.0,0.0480000004172325,0.670000016689301
2.3,0.00100000004749745,0.046000000089407,0.671000003814697
2.305,0.00100000004749745,0.0450000017881393,0.671999990940094
2.31,0.0,0.0450000017881393,0.672999978065491
2.315,0.0,0.0450000017881393,0.675000011920929
2.32,0.0,0.046000000089407,0.676999986171722
2.325,0.0,0.0469999983906746,0.677999973297119
2.33,0.0,0.0469999983906746,0.680000007152557
2.335,0.0,0.046000000089407,0.680000007152557
2.34,0.0,0.0450000017881393,0.680999994277954
2.345,0.0,0.0439999997615814,0.680999994277954
2.35,0.0,0.0439999997615814,0.680999994277954
2.355,0.0,0.0439999997615814,0.681999981403351
2.36,0.0,0.0439999997615814,0.681999981403351
2.365,0.0,0.0450000017881393,0.681999981403351
2.37,0.0,0.0450000017881393,0.683000028133392
2.375,0.0,0.0450000017881393,0.684000015258789
2.38,0.0,0.0450000017881393,0.685999989509583
2.385,0.0,0.0450000017881393,0.688000023365021
2.39,0.0,0.0439999997615814,0.689000010490417
2.395,0.0,0.0450000017881393,0.690999984741211
2.4,0.0,0.046000000089407,0.690999984741211
2.405,0.0,0.0450000017881393,0.690999984741211
2.41,0.0,0.0450000017881393,0.690999984741211
2.415,0.0,0.0450000017881393,0.691999971866608
2.42,0.0,0.0450000017881393,0.693000018596649
2.425,0.0,0.046000000089407,0.694000005722046
2.43,0.0,0.0450000017881393,0.694999992847443
2.435,0.0,0.0450000017881393,0.697000026702881
2.44,0.00100000004749745,0.0439999997615814,0.698000013828278
2.445,0.00100000004749745,0.0439999997615814,0.699999988079071
2.45,0.0,0.0430000014603138,0.703000009059906
2.455,0.0,0.0430000014603138,0.703999996185303
2.46,0.0,0.0439999997615814,0.704999983310699
2.465,0.0,0.0450000017881393,0.704999983310699
2.47,0.0,0.046000000089407,0.704999983310699
2.475,0.0,0.0469999983906746,0.705999970436096
2.48,0.0,0.0469999983906746,0.707000017166138
2.485,0.0,0.0480000004172325,0.708000004291534
2.49,0.0,0.0469999983906746,0.708000004291534
2.495,0.0,0.0480000004172325,0.708999991416931
2.5,0.0,0.0469999983906746,0.708000004291534
5.0,0.0,0.0320000015199184,0.809000015258789
5.025,0.0,0.0309999994933605,0.810000002384186
5.051,0.0,0.0309999994933605,0.810999989509583
5.076,0.0,0.0309999994933605,0.811999976634979
5.102,0.0,0.0309999994933605,0.811999976634979
5.128,0.0,0.0309999994933605,0.813000023365021
5.155,0.0,0.0299999993294477,0.813000023365021
5.181,0.0,0.0299999993294477,0.814000010490417
5.208,0.0,0.0299999993294477,0.814000010490417
5.236,0.0,0.0299999993294477,0.814999997615814
5.263,0.0,0.0299999993294477,0.814999997615814
5.291,0.0,0.0299999993294477,0.815999984741211
5.319,0.0,0.028999999165535,0.816999971866608
5.348,0.0,0.028999999165535,0.816999971866608
5.376,0.0,0.028999999165535,0.818000018596649
5.405,0.0,0.028999999165535,0.818000018596649
5.435,0.0,0.028999999165535,0.819000005722046
5.464,0.0,0.0280000008642673,0.819999992847443
5.495,0.0,0.0280000008642673,0.819999992847443
5.525,0.0,0.0280000008642673,0.820999979972839
5.556,0.0,0.0280000008642673,0.820999979972839
5.587,0.0,0.0280000008642673,0.822000026702881
5.618,0.0,0.0270000007003546,0.822000026702881
5.65,0.0,0.0270000007003546,0.823000013828278
5.682,0.0,0.0270000007003546,0.823000013828278
5.714,0.0,0.0260000005364418,0.824000000953674
5.747,0.0,0.0260000005364418,0.824999988079071
5.78,0.0,0.0260000005364418,0.824999988079071
5.814,0.0,0.0260000005364418,0.825999975204468
5.848,0.0,0.0260000005364418,0.827000021934509
5.882,0.0,0.025000000372529,0.827000021934509
